-3.74419	209.354	-15.7585	-0.688151	-0.000780138	0.00119204	
-3.74501	209.362	-15.7596	-0.6882	-0.000763968	0.00116518	
-3.74579	209.37	-15.7607	-0.688247	-0.000747895	0.00113854	
-3.74653	209.378	-15.7618	-0.688294	-0.000731921	0.00111211	
-3.74723	209.386	-15.7628	-0.688339	-0.000716053	0.00108591	
-3.7479	209.393	-15.7637	-0.688383	-0.000700293	0.00105994	
-3.74853	209.4	-15.7647	-0.688427	-0.000684645	0.0010342	
-3.74912	209.406	-15.7655	-0.688469	-0.000669114	0.0010087	
-3.74967	209.413	-15.7664	-0.68851	-0.000653704	0.000983446	
-3.75019	209.419	-15.7672	-0.688551	-0.000638417	0.000958446	
-3.75067	209.424	-15.768	-0.68859	-0.000623259	0.000933704	
-3.75111	209.43	-15.7687	-0.688628	-0.000608232	0.000909224	
-3.75152	209.435	-15.7694	-0.688666	-0.00059334	0.000885013	
-3.75189	209.44	-15.7701	-0.688702	-0.000578587	0.000861074	
-3.75222	209.445	-15.7707	-0.688738	-0.000563976	0.000837414	
-3.75252	209.449	-15.7713	-0.688772	-0.00054951	0.000814036	
-3.75278	209.454	-15.7718	-0.688805	-0.000535193	0.000790944	
-3.753	209.457	-15.7723	-0.688838	-0.000521027	0.000768145	
-3.75319	209.461	-15.7728	-0.688869	-0.000507016	0.00074564	
-3.75334	209.465	-15.7732	-0.688899	-0.000493162	0.000723436	
-3.75346	209.468	-15.7736	-0.688929	-0.000479469	0.000701535	
-3.75354	209.47	-15.7739	-0.688957	-0.000465938	0.000679941	
-3.75358	209.473	-15.7742	-0.688985	-0.000452574	0.000658658	
-3.7536	209.475	-15.7745	-0.689011	-0.000439378	0.00063769	
-3.75357	209.477	-15.7748	-0.689037	-0.000426354	0.00061704	
-3.75351	209.479	-15.775	-0.689061	-0.000413502	0.00059671	
-3.75342	209.481	-15.7751	-0.689085	-0.000400827	0.000576705	
-3.75329	209.482	-15.7753	-0.689107	-0.000388329	0.000557027	
-3.75313	209.483	-15.7753	-0.689129	-0.000376012	0.000537678	
-3.75294	209.484	-15.7754	-0.689149	-0.000363872	0.000518658	
-3.75271	209.485	-15.7754	-0.689169	-0.000351916	0.00049997	
-3.75244	209.485	-15.7754	-0.689188	-0.000340148	0.000481621	
-3.75215	209.485	-15.7754	-0.689205	-0.000328569	0.000463612	
-3.75182	209.485	-15.7753	-0.689222	-0.000317181	0.000445946	
-3.75146	209.484	-15.7751	-0.689238	-0.000305985	0.000428624	
-3.75106	209.483	-15.775	-0.689253	-0.000294982	0.000411647	
-3.75063	209.483	-15.7748	-0.689267	-0.000284183	0.000395026	
-3.75018	209.481	-15.7746	-0.68928	-0.000273576	0.000378752	
-3.74968	209.48	-15.7743	-0.689292	-0.000263162	0.000362821	
-3.74916	209.478	-15.774	-0.689303	-0.000252943	0.000347235	
-3.7486	209.476	-15.7737	-0.689313	-0.000242922	0.000332	
-3.74802	209.474	-15.7733	-0.689322	-0.000233102	0.000317117	
-3.7474	209.472	-15.7729	-0.689331	-0.000223485	0.000302587	
-3.74675	209.469	-15.7725	-0.689338	-0.000214069	0.000288412	
-3.74607	209.466	-15.772	-0.689345	-0.000204857	0.00027459	
-3.74536	209.463	-15.7715	-0.68935	-0.000195848	0.000261122	
-3.74461	209.46	-15.771	-0.689355	-0.000187043	0.000248007	
-3.74384	209.456	-15.7704	-0.689358	-0.000178443	0.000235247	
-3.74304	209.453	-15.7699	-0.689361	-0.000170047	0.000222841	
-3.74221	209.449	-15.7692	-0.689363	-0.000161858	0.000210788	
-3.74135	209.444	-15.7686	-0.689364	-0.000153874	0.000199089	
-3.74046	209.44	-15.7679	-0.689364	-0.000146096	0.000187743	
-3.73954	209.435	-15.7672	-0.689364	-0.000138523	0.00017675	
-3.73859	209.43	-15.7664	-0.689362	-0.000131157	0.000166107	
-3.73761	209.425	-15.7656	-0.689359	-0.000123998	0.000155816	
-3.7366	209.42	-15.7648	-0.689356	-0.000117044	0.000145874	
-3.73557	209.414	-15.764	-0.689352	-0.000110295	0.000136281	
-3.73451	209.409	-15.7631	-0.689347	-0.000103753	0.000127035	
-3.73342	209.403	-15.7622	-0.689341	-9.74149e-05	0.000118136	
-3.7323	209.396	-15.7612	-0.689334	-9.1282e-05	0.000109581	
-3.73116	209.39	-15.7603	-0.689326	-8.53533e-05	0.000101369	
-3.72999	209.383	-15.7593	-0.689318	-7.96283e-05	9.34985e-05	
-3.72879	209.377	-15.7583	-0.689308	-7.41063e-05	8.59676e-05	
-3.72757	209.37	-15.7572	-0.689298	-6.87867e-05	7.87744e-05	
-3.72632	209.362	-15.7561	-0.689287	-6.36687e-05	7.19169e-05	
-3.72504	209.355	-15.755	-0.689275	-5.87513e-05	6.5393e-05	
-3.72374	209.347	-15.7539	-0.689263	-5.40338e-05	5.92005e-05	
-3.72242	209.339	-15.7527	-0.689249	-4.95152e-05	5.3337e-05	
-3.72106	209.331	-15.7515	-0.689235	-4.51943e-05	4.78002e-05	
-3.71969	209.323	-15.7503	-0.68922	-4.10702e-05	4.25875e-05	
-3.71829	209.315	-15.749	-0.689204	-3.71416e-05	3.76964e-05	
-3.71686	209.306	-15.7478	-0.689188	-3.34073e-05	3.31241e-05	
-3.71541	209.298	-15.7465	-0.68917	-2.9866e-05	2.88678e-05	
-3.71394	209.289	-15.7451	-0.689152	-2.65164e-05	2.49247e-05	
-3.71244	209.279	-15.7438	-0.689133	-2.33571e-05	2.12919e-05	
-3.71092	209.27	-15.7424	-0.689113	-2.03866e-05	1.79661e-05	
-3.70938	209.261	-15.741	-0.689093	-1.76034e-05	1.49444e-05	
-3.70781	209.251	-15.7396	-0.689071	-1.50058e-05	1.22234e-05	
-3.70622	209.241	-15.7381	-0.689049	-1.25924e-05	9.79998e-06	
-3.70461	209.231	-15.7366	-0.689027	-1.03613e-05	7.67064e-06	
-3.70298	209.221	-15.7351	-0.689003	-8.31087e-06	5.83197e-06	
-3.70132	209.21	-15.7336	-0.688979	-6.4393e-06	4.28045e-06	
-3.69965	209.2	-15.732	-0.688954	-4.74475e-06	3.01247e-06	
-3.69795	209.189	-15.7304	-0.688928	-3.22535e-06	2.02436e-06	
-3.69623	209.178	-15.7288	-0.688902	-1.87915e-06	1.31241e-06	
-3.69449	209.167	-15.7272	-0.688875	-7.04172e-07	8.72811e-07	
-3.69273	209.156	-15.7256	-0.688847	3.01598e-07	7.01703e-07	
-3.69095	209.145	-15.7239	-0.688818	1.14023e-06	7.95165e-07	
-3.68915	209.133	-15.7222	-0.688789	1.81383e-06	1.14922e-06	
-3.68734	209.121	-15.7205	-0.688759	2.32456e-06	1.75983e-06	
-3.6855	209.11	-15.7188	-0.688729	2.6746e-06	2.6229e-06	
-3.68364	209.098	-15.717	-0.688698	2.86618e-06	3.7343e-06	
-3.68177	209.085	-15.7152	-0.688666	2.90156e-06	5.08983e-06	
-3.67987	209.073	-15.7134	-0.688633	2.78305e-06	6.68524e-06	
-3.67796	209.061	-15.7116	-0.6886	2.51298e-06	8.51626e-06	
-3.67603	209.048	-15.7098	-0.688566	2.09373e-06	1.05785e-05	
-3.67408	209.035	-15.7079	-0.688532	1.52769e-06	1.28677e-05	
-3.67212	209.023	-15.706	-0.688497	8.17294e-07	1.53794e-05	
-3.67014	209.01	-15.7041	-0.688461	-3.49871e-08	1.81091e-05	
-3.66814	208.996	-15.7022	-0.688425	-1.02667e-06	2.10523e-05	
-3.66612	208.983	-15.7003	-0.688388	-2.15523e-06	2.42046e-05	
-3.66409	208.97	-15.6983	-0.68835	-3.41812e-06	2.75614e-05	
-3.66204	208.956	-15.6963	-0.688312	-4.81279e-06	3.1118e-05	
-3.65998	208.943	-15.6943	-0.688274	-6.33662e-06	3.487e-05	
-3.6579	208.929	-15.6923	-0.688234	-7.98702e-06	3.88126e-05	
-3.65581	208.915	-15.6903	-0.688194	-9.76134e-06	4.29412e-05	
-3.6537	208.901	-15.6883	-0.688154	-1.16569e-05	4.72512e-05	
-3.65158	208.887	-15.6862	-0.688113	-1.36711e-05	5.17378e-05	
-3.64944	208.872	-15.6841	-0.688072	-1.58012e-05	5.63963e-05	
-3.64729	208.858	-15.682	-0.688029	-1.80445e-05	6.1222e-05	
-3.64513	208.843	-15.6799	-0.687987	-2.03982e-05	6.62101e-05	
-3.64295	208.829	-15.6778	-0.687944	-2.28597e-05	7.1356e-05	
-3.64076	208.814	-15.6756	-0.6879	-2.54262e-05	7.66548e-05	
-3.63855	208.799	-15.6735	-0.687856	-2.80949e-05	8.21017e-05	
-3.63634	208.784	-15.6713	-0.687811	-3.08631e-05	8.76921e-05	
-3.63411	208.769	-15.6691	-0.687766	-3.37279e-05	9.34211e-05	
-3.63186	208.754	-15.6669	-0.68772	-3.66867e-05	9.92839e-05	
-3.62961	208.739	-15.6647	-0.687674	-3.97366e-05	0.000105276	
-3.62735	208.724	-15.6625	-0.687627	-4.28747e-05	0.000111392	
-3.62507	208.708	-15.6602	-0.68758	-4.60984e-05	0.000117628	
-3.62279	208.693	-15.658	-0.687532	-4.94048e-05	0.000123978	
-3.62049	208.677	-15.6557	-0.687484	-5.27911e-05	0.000130439	
-3.61818	208.661	-15.6534	-0.687436	-5.62544e-05	0.000137004	
-3.61586	208.645	-15.6511	-0.687387	-5.97921e-05	0.00014367	
-3.61354	208.629	-15.6488	-0.687337	-6.34012e-05	0.000150432	
-3.6112	208.613	-15.6465	-0.687288	-6.7079e-05	0.000157285	
-3.60885	208.597	-15.6442	-0.687237	-7.08226e-05	0.000164225	
-3.6065	208.581	-15.6418	-0.687187	-7.46293e-05	0.000171246	
-3.60413	208.565	-15.6395	-0.687135	-7.84964e-05	0.000178344	
-3.60176	208.549	-15.6371	-0.687084	-8.24209e-05	0.000185514	
-3.59938	208.532	-15.6347	-0.687032	-8.64002e-05	0.000192753	
-3.59699	208.516	-15.6324	-0.68698	-9.04314e-05	0.000200054	
-3.5946	208.499	-15.63	-0.686927	-9.45118e-05	0.000207414	
-3.59219	208.483	-15.6276	-0.686874	-9.86387e-05	0.000214828	
-3.58978	208.466	-15.6251	-0.686821	-0.000102809	0.000222292	
-3.58737	208.449	-15.6227	-0.686767	-0.000107021	0.000229801	
-3.58494	208.433	-15.6203	-0.686713	-0.000111271	0.000237351	
-3.58251	208.416	-15.6179	-0.686658	-0.000115556	0.000244936	
-3.58007	208.399	-15.6154	-0.686603	-0.000119875	0.000252554	
-3.57763	208.382	-15.613	-0.686548	-0.000124224	0.000260199	
-3.57519	208.365	-15.6105	-0.686493	-0.0001286	0.000267868	
-3.57273	208.348	-15.608	-0.686437	-0.000133001	0.000275555	
-3.57027	208.331	-15.6056	-0.686381	-0.000137425	0.000283257	
-3.56781	208.314	-15.6031	-0.686324	-0.000141869	0.00029097	
-3.56535	208.296	-15.6006	-0.686268	-0.00014633	0.000298689	
-3.56287	208.279	-15.5981	-0.686211	-0.000150805	0.00030641	
-3.5604	208.262	-15.5956	-0.686153	-0.000155293	0.00031413	
-3.55792	208.245	-15.5931	-0.686096	-0.00015979	0.000321844	
-3.55544	208.227	-15.5906	-0.686038	-0.000164295	0.000329548	
-3.55295	208.21	-15.5881	-0.68598	-0.000168804	0.000337238	
-3.55047	208.192	-15.5855	-0.685922	-0.000173316	0.000344911	
-3.54798	208.175	-15.583	-0.685863	-0.000177828	0.000352563	
-3.54548	208.157	-15.5805	-0.685804	-0.000182337	0.000360189	
-3.54299	208.14	-15.5779	-0.685745	-0.000186841	0.000367787	
-3.54049	208.122	-15.5754	-0.685686	-0.000191338	0.000375352	
-3.53799	208.105	-15.5729	-0.685627	-0.000195826	0.000382881	
-3.53549	208.087	-15.5703	-0.685567	-0.000200303	0.000390371	
-3.53299	208.069	-15.5678	-0.685507	-0.000204765	0.000397817	
-3.53049	208.052	-15.5652	-0.685447	-0.000209211	0.000405217	
-3.52799	208.034	-15.5627	-0.685387	-0.000213639	0.000412567	
-3.52549	208.016	-15.5601	-0.685326	-0.000218047	0.000419863	
-3.52298	207.999	-15.5576	-0.685266	-0.000222432	0.000427103	
-3.52048	207.981	-15.555	-0.685205	-0.000226792	0.000434284	
-3.51798	207.963	-15.5525	-0.685144	-0.000231126	0.000441401	
-3.51548	207.945	-15.5499	-0.685083	-0.000235432	0.000448452	
-3.51297	207.928	-15.5473	-0.685022	-0.000239706	0.000455435	
-3.51047	207.91	-15.5448	-0.68496	-0.000243949	0.000462345	
-3.50798	207.892	-15.5422	-0.684899	-0.000248157	0.00046918	
-3.50548	207.874	-15.5397	-0.684837	-0.000252328	0.000475938	
-3.50298	207.857	-15.5371	-0.684775	-0.000256461	0.000482615	
-3.50049	207.839	-15.5345	-0.684713	-0.000260555	0.000489209	
-3.498	207.821	-15.532	-0.684651	-0.000264607	0.000495717	
-3.49551	207.803	-15.5294	-0.684589	-0.000268615	0.000502137	
-3.49302	207.786	-15.5269	-0.684527	-0.000272578	0.000508465	
-3.49054	207.768	-15.5243	-0.684465	-0.000276495	0.000514701	
-3.48806	207.75	-15.5217	-0.684403	-0.000280363	0.00052084	
-3.48559	207.733	-15.5192	-0.68434	-0.000284181	0.000526881	
-3.48311	207.715	-15.5166	-0.684278	-0.000287948	0.000532822	
-3.48064	207.697	-15.5141	-0.684215	-0.000291662	0.00053866	
-3.47818	207.68	-15.5115	-0.684153	-0.000295321	0.000544393	
-3.47572	207.662	-15.509	-0.68409	-0.000298925	0.00055002	
-3.47326	207.644	-15.5065	-0.684027	-0.000302471	0.000555538	
-3.47081	207.627	-15.5039	-0.683965	-0.000305959	0.000560945	
-3.46837	207.609	-15.5014	-0.683902	-0.000309387	0.000566239	
-3.46592	207.592	-15.4989	-0.683839	-0.000312754	0.00057142	
-3.46349	207.574	-15.4963	-0.683777	-0.000316059	0.000576484	
-3.46106	207.557	-15.4938	-0.683714	-0.0003193	0.00058143	
-3.45863	207.539	-15.4913	-0.683651	-0.000322476	0.000586257	
-3.45622	207.522	-15.4888	-0.683588	-0.000325587	0.000590963	
-3.4538	207.504	-15.4863	-0.683526	-0.00032863	0.000595547	
-3.4514	207.487	-15.4838	-0.683463	-0.000331606	0.000600007	
-3.449	207.47	-15.4813	-0.6834	-0.000334513	0.000604342	
-3.44661	207.452	-15.4788	-0.683338	-0.00033735	0.00060855	
-3.44422	207.435	-15.4763	-0.683275	-0.000340117	0.000612631	
-3.44184	207.418	-15.4738	-0.683212	-0.000342811	0.000616584	
-3.43947	207.401	-15.4714	-0.68315	-0.000345434	0.000620407	
-3.43711	207.384	-15.4689	-0.683087	-0.000347983	0.000624099	
-3.43475	207.366	-15.4664	-0.683025	-0.000350458	0.000627659	
-3.4324	207.349	-15.464	-0.682963	-0.000352859	0.000631087	
-3.43006	207.332	-15.4615	-0.6829	-0.000355184	0.000634382	
-3.42773	207.315	-15.4591	-0.682838	-0.000357434	0.000637543	
-3.42541	207.299	-15.4567	-0.682776	-0.000359606	0.000640569	
-3.4231	207.282	-15.4543	-0.682714	-0.000361702	0.00064346	
-3.42079	207.265	-15.4518	-0.682652	-0.00036372	0.000646214	
-3.41849	207.248	-15.4494	-0.68259	-0.00036566	0.000648833	
-3.41621	207.232	-15.447	-0.682529	-0.000367522	0.000651315	
-3.41393	207.215	-15.4446	-0.682467	-0.000369304	0.00065366	
-3.41166	207.198	-15.4423	-0.682406	-0.000371007	0.000655867	
-3.4094	207.182	-15.4399	-0.682344	-0.000372631	0.000657937	
-3.40715	207.166	-15.4375	-0.682283	-0.000374174	0.000659869	
-3.40492	207.149	-15.4352	-0.682222	-0.000375638	0.000661663	
-3.40269	207.133	-15.4328	-0.682161	-0.000377021	0.000663318	
-3.40047	207.117	-15.4305	-0.6821	-0.000378324	0.000664836	
-3.39826	207.101	-15.4282	-0.68204	-0.000379545	0.000666217	
-3.39607	207.084	-15.4259	-0.681979	-0.000380686	0.000667459	
-3.39388	207.068	-15.4236	-0.681919	-0.000381746	0.000668564	
-3.39171	207.053	-15.4213	-0.681859	-0.000382726	0.000669531	
-3.38955	207.037	-15.419	-0.681799	-0.000383624	0.000670361	
-3.38739	207.021	-15.4167	-0.681739	-0.000384441	0.000671054	
-3.38525	207.005	-15.4144	-0.681679	-0.000385178	0.000671611	
-3.38312	206.989	-15.4122	-0.68162	-0.000385834	0.000672032	
-3.38101	206.974	-15.4099	-0.68156	-0.000386409	0.000672318	
-3.3789	206.958	-15.4077	-0.681501	-0.000386904	0.000672469	
-3.37681	206.943	-15.4055	-0.681443	-0.000387319	0.000672486	
-3.37473	206.928	-15.4033	-0.681384	-0.000387653	0.000672368	
-3.37266	206.912	-15.4011	-0.681326	-0.000387908	0.000672118	
-3.37061	206.897	-15.3989	-0.681267	-0.000388084	0.000671736	
-3.36856	206.882	-15.3967	-0.681209	-0.00038818	0.000671223	
-3.36654	206.867	-15.3946	-0.681152	-0.000388198	0.000670579	
-3.36452	206.852	-15.3924	-0.681094	-0.000388138	0.000669805	
-3.36251	206.837	-15.3903	-0.681037	-0.000387999	0.000668903	
-3.36052	206.823	-15.3882	-0.68098	-0.000387783	0.000667873	
-3.35855	206.808	-15.3861	-0.680923	-0.00038749	0.000666717	
-3.35658	206.793	-15.384	-0.680866	-0.00038712	0.000665435	
-3.35463	206.779	-15.3819	-0.68081	-0.000386675	0.000664028	
-3.3527	206.765	-15.3798	-0.680754	-0.000386154	0.000662499	
-3.35077	206.75	-15.3778	-0.680698	-0.000385558	0.000660847	
-3.34886	206.736	-15.3757	-0.680643	-0.000384888	0.000659074	
-3.34697	206.722	-15.3737	-0.680587	-0.000384144	0.000657182	
-3.34509	206.708	-15.3717	-0.680532	-0.000383328	0.000655171	
-3.34322	206.694	-15.3697	-0.680478	-0.000382439	0.000653044	
-3.34137	206.68	-15.3677	-0.680423	-0.000381479	0.000650801	
-3.33953	206.667	-15.3657	-0.680369	-0.000380447	0.000648443	
-3.33771	206.653	-15.3638	-0.680315	-0.000379346	0.000645974	
-3.3359	206.64	-15.3618	-0.680262	-0.000378176	0.000643393	
-3.33411	206.626	-15.3599	-0.680209	-0.000376937	0.000640702	
-3.33233	206.613	-15.358	-0.680156	-0.00037563	0.000637904	
-3.33057	206.6	-15.3561	-0.680103	-0.000374257	0.000634999	
-3.32882	206.587	-15.3542	-0.680051	-0.000372817	0.000631989	
-3.32709	206.574	-15.3523	-0.679999	-0.000371313	0.000628875	
-3.32537	206.561	-15.3505	-0.679947	-0.000369744	0.000625661	
-3.32367	206.548	-15.3486	-0.679895	-0.000368112	0.000622346	
-3.32198	206.535	-15.3468	-0.679844	-0.000366418	0.000618933	
-3.32031	206.523	-15.345	-0.679794	-0.000364662	0.000615424	
-3.31865	206.51	-15.3432	-0.679743	-0.000362846	0.00061182	
-3.31701	206.498	-15.3414	-0.679693	-0.000360971	0.000608124	
-3.31539	206.486	-15.3397	-0.679644	-0.000359037	0.000604336	
-3.31378	206.474	-15.3379	-0.679594	-0.000357045	0.000600459	
-3.31219	206.462	-15.3362	-0.679545	-0.000354998	0.000596495	
-3.31061	206.45	-15.3345	-0.679496	-0.000352895	0.000592446	
-3.30905	206.438	-15.3328	-0.679448	-0.000350738	0.000588313	
-3.30751	206.426	-15.3311	-0.6794	-0.000348528	0.000584098	
-3.30598	206.415	-15.3295	-0.679352	-0.000346265	0.000579803	
-3.30447	206.403	-15.3278	-0.679305	-0.000343952	0.000575431	
-3.30297	206.392	-15.3262	-0.679258	-0.000341589	0.000570983	
-3.30149	206.381	-15.3246	-0.679212	-0.000339177	0.000566461	
-3.30003	206.369	-15.323	-0.679165	-0.000336717	0.000561868	
-3.29858	206.358	-15.3214	-0.67912	-0.000334211	0.000557204	
-3.29716	206.348	-15.3198	-0.679074	-0.000331659	0.000552473	
-3.29574	206.337	-15.3183	-0.679029	-0.000329064	0.000547675	
-3.29435	206.326	-15.3167	-0.678984	-0.000326425	0.000542814	
-3.29297	206.316	-15.3152	-0.67894	-0.000323744	0.000537891	
-3.29161	206.305	-15.3137	-0.678896	-0.000321023	0.000532909	
-3.29026	206.295	-15.3122	-0.678853	-0.000318262	0.000527869	
-3.28893	206.285	-15.3108	-0.678809	-0.000315463	0.000522773	
-3.28762	206.275	-15.3093	-0.678767	-0.000312627	0.000517623	
-3.28633	206.265	-15.3079	-0.678724	-0.000309755	0.000512422	
-3.28505	206.255	-15.3065	-0.678682	-0.000306849	0.000507172	
-3.28379	206.245	-15.3051	-0.678641	-0.000303908	0.000501874	
-3.28255	206.236	-15.3037	-0.6786	-0.000300936	0.000496531	
-3.28132	206.226	-15.3023	-0.678559	-0.000297932	0.000491144	
-3.28011	206.217	-15.301	-0.678518	-0.000294899	0.000485716	
-3.27892	206.208	-15.2997	-0.678478	-0.000291837	0.00048025	
-3.27775	206.199	-15.2984	-0.678439	-0.000288747	0.000474746	
-3.27659	206.19	-15.2971	-0.6784	-0.000285632	0.000469207	
-3.27545	206.181	-15.2958	-0.678361	-0.000282491	0.000463635	
-3.27433	206.172	-15.2945	-0.678323	-0.000279327	0.000458032	
-3.27322	206.164	-15.2933	-0.678285	-0.00027614	0.0004524	
-3.27214	206.155	-15.2921	-0.678247	-0.000272931	0.000446742	
-3.27107	206.147	-15.2909	-0.67821	-0.000269703	0.000441058	
-3.27002	206.139	-15.2897	-0.678173	-0.000266456	0.000435352	
-3.26898	206.131	-15.2885	-0.678137	-0.000263191	0.000429625	
-3.26796	206.123	-15.2874	-0.678101	-0.000259909	0.000423879	
-3.26696	206.115	-15.2863	-0.678066	-0.000256612	0.000418117	
-3.26598	206.107	-15.2851	-0.678031	-0.000253301	0.000412339	
-3.26501	206.099	-15.2841	-0.677996	-0.000249977	0.000406549	
-3.26407	206.092	-15.283	-0.677962	-0.000246641	0.000400748	
-3.26314	206.085	-15.2819	-0.677928	-0.000243295	0.000394938	
-3.26222	206.077	-15.2809	-0.677895	-0.00023994	0.000389121	
-3.26133	206.07	-15.2799	-0.677862	-0.000236576	0.000383299	
-3.26045	206.063	-15.2788	-0.67783	-0.000233205	0.000377474	
-3.25959	206.057	-15.2779	-0.677798	-0.000229828	0.000371647	
-3.25875	206.05	-15.2769	-0.677766	-0.000226447	0.000365821	
